Feat 1,Feat 2,Feat 3,Feat 4,Feat 5,Feat 6,Feat 7,Feat 8,Feat 9,Feat 10,Feat 11,Feat 12,Feat 13,Feat 14,Feat 15,Feat 16,Feat 17,Feat 18,Feat 19,Feat 20,Feat 21,Feat 22,Feat 23,Feat 24,Feat 25,Feat 26,Feat 27,Feat 28,Feat 29,Feat 30,Feat 31,Feat 32,Feat 33,Feat 34,Feat 35,Feat 36,Feat 37,Feat 38,Feat 39,Feat 40,Feat 41,Feat 42,Feat 43,Feat 44,Feat 45,Feat 46,Feat 47,Feat 48,Feat 49,Feat 50,Feat 51,filename,subject,emotion,priming,true_label,predicted_label,error_count
-858.7090731091239,-20.90579302489023,-132.4784285553766,185.644843968635,36.24367155942556,-15.054310431747483,60.85424416831064,323.7334891322993,101.1920076814607,407.48202950094975,-56.03349565850227,160.6137352063649,22.284833706996658,101.49773352233672,-169.09356747777318,31.820333054479708,26.46331242841449,124.75182568255455,-1.072267413783906,-182.28401449616496,-133.6134447298165,-63.55737041510342,-100.00038314983416,76.88599419651513,-62.0771381775391,63.03878952582981,-1.4064469749844264,124.12365626560384,98.89196284792932,50.751309481065455,129.05606137629883,66.33223154827658,21.404073877707408,71.18824044413202,-42.067342098069,-34.7325782477996,-32.09735853102575,-45.998830726125256,-35.27653517644068,-48.91690209954951,100.7203051773033,40.39055851795333,23.18520285480037,-158.32173666419095,113.84200163303233,23.831628983571967,-47.65599497672674,-0.2837050029942061,40.9018728971498,37.86706757362059,-122.6318621331726,./emotion-fmri-neu/cp008_beta_fear_congruent_c0.nii.gz,8,fear,congruent,congruent,neutral,1
-819.0562849395914,-430.1754151751746,-74.54492261310594,-111.89846767709842,346.99306985495167,66.01615656615911,26.40043863432854,410.23513191941385,167.85448933997287,-142.13875335868138,95.92609754441708,-303.6621609627015,-30.442632255922756,270.4603401838679,102.95540257007332,433.9520178491578,-167.66837514307895,-76.51647420335729,-172.85961124974207,78.33578706093205,122.08367287695324,227.5859949682136,-13.054116391791784,-25.005537504338868,-84.24433108547407,133.98184803244504,199.9100953678768,186.0352223871092,80.52479077440894,-48.5365675583889,57.154706347461484,-104.08616860663442,262.88705915636854,28.375341306924454,167.0241649462004,176.5433031279667,7.706135352289791,-73.85823202410948,-83.09767731055118,-27.82231652967666,59.39234022062429,-0.9076478062755564,-9.291544922798458,-19.17528242549688,24.113214999783512,-43.7466947412289,115.31464249393072,102.23540521332627,-20.5717128700561,0.1060162382688753,-44.34526621866077,./emotion-fmri-neu/cp020_beta_disgust_neutral_c0.nii.gz,20,disgust,neutral,neutral,incongruent,1
-799.6224475513343,-430.8132285825093,28.39610142869312,-2.224216292407001,209.30036410158965,105.00902511261576,92.65875775291312,306.6690751493973,48.82624466398144,84.62443796053263,275.5891144568648,-212.8730049103458,-241.02146064860597,-21.48021008690476,-150.77725562395042,-157.28016389554344,-37.284634250050175,103.34516339083858,-114.52825302183594,121.41379765791982,-116.26930228380914,-17.671251235137046,14.61464259578263,127.50274476724756,111.20048563710358,-261.63722327864684,81.07315890128096,-121.24296268807902,-26.682479931214687,17.67518156233109,-10.560409729589498,-7.130009065228244,67.69496096606166,-34.613255078915884,62.158563993301165,116.45927256793344,63.74398980033907,15.487176776489692,216.4006774882361,96.33497724340012,-171.09397155756002,-124.5139944183885,-68.62391030581453,6.709326110409465,-42.47829051292795,-42.34599425025516,62.46440001557527,-108.70098037553382,-41.66694486332546,78.88367526340667,-61.5630308193222,./emotion-fmri-neu/cp004_beta_anger_neutral_c0.nii.gz,4,anger,neutral,neutral,incongruent,1
-755.3403800390957,-125.04074635838316,85.98996335440982,-46.634500209944655,129.73700692242633,117.37622433097168,56.47250987479037,20.384777116071863,112.11508627990972,168.26318177474403,190.235744228839,91.749182352879,-14.289605334288131,230.4206944415084,108.23211643915492,107.78588906117604,-129.4739325908679,-30.5000799676079,-11.676408128894805,-54.60278236987117,-241.87883836442623,-85.68084701720868,-127.54520463595055,83.85530812474877,-95.2104238554386,-158.3625053077024,173.602648242572,-31.902581168018784,45.48350395530958,0.0868583553555369,-27.09189330064199,-46.07243516929516,-74.12821375380169,64.75661822737257,-189.0672307202497,-93.99435141123249,118.10853748727776,-33.17984473172846,46.05062153809056,67.50290035370425,-4.340013914403973,208.48560385050047,17.841828622473773,-0.8700290958398501,-50.28756757140008,-81.68131706443548,191.7469482841188,31.58737031709584,-72.77356253693833,83.2174258162781,90.59910949194932,./emotion-fmri-neu/cp029_beta_anger_neutral_c0.nii.gz,29,anger,neutral,neutral,congruent,1
-704.2199212085595,-348.3849300915913,259.6689355502617,-84.16644444791918,-118.33793573090944,55.32701953383897,34.77667152788373,216.0529567887406,-6.610354569645023,-13.269164884540448,-3.459563343122998,99.76859465218152,27.65384843513588,29.90604472379293,-18.628646414452994,-59.43704345970061,-168.94793787746548,-38.102549253000056,-57.08628489851235,-95.35363340688389,41.83977873441842,15.456344379382395,123.00685971358868,25.45465259136104,-9.854561750128592,-70.2958972087423,10.36384163017198,-102.47798777571138,-16.455767415981615,-89.1613729006332,64.56509937270941,-203.1722591016571,-73.89240209672353,90.99209915169362,-41.78594727735543,-166.72789526414672,50.64387637505271,18.58283032338488,-102.2223791724373,36.13819553662932,80.69728379483172,-5.656037563011445,-13.275339046616928,-10.93378353820389,33.22980699657741,20.82513777319189,6.637623959777148,71.14297458432853,42.84888958527662,-43.90612031914501,15.410841669790496,./emotion-fmri-neu/cp009_beta_anger_neutral_c0.nii.gz,9,anger,neutral,neutral,congruent,1
-648.6985566896882,-293.6160021039913,197.3562438303125,-63.31246769564292,-153.744364088797,110.27483527470746,96.18336563824596,144.71301475008573,-73.9633275851316,-41.61395194439246,-14.436734223804947,109.44795426024125,47.75573734616651,-29.786966477659597,6.498234739937197,15.651490269485786,-177.0852783083121,0.62348087519481,-40.54746195041687,-56.90005580140642,32.470931501584595,-5.528122981977646,154.1352511414983,-92.2389290440088,55.00735028003778,2.486951043243391,56.58271944729032,-92.0872950221399,8.144960561780303,-31.575550935054547,97.78100350532316,46.904441918931866,-97.81573665122671,142.02948092408965,1.962421390290825,-129.53964884107168,-7.25361233506317,23.55399086433817,85.47165982143663,74.49764982351907,131.80412123441133,45.47384477285832,-43.82444273250304,35.071257889106455,-10.26542423583704,-69.06693887111217,28.957347362768537,10.7476614144956,102.12214493641945,-76.92737455299242,-8.863224568648477,./emotion-fmri-neu/cp009_beta_fear_neutral_c0.nii.gz,9,fear,neutral,neutral,congruent,1
-618.8811012523335,312.0866814951228,229.2374483500533,63.52698918013605,-82.02658504687395,277.7438143911516,155.11896248006778,37.14345532507061,-58.70565692073109,91.5878532410468,-323.01856545146995,28.52961079395104,76.25227711821701,-7.044418214642692,218.0217960378648,-279.26767438694714,219.1039776769484,-56.03943053220748,-203.935226965111,104.44673980464272,31.729022663831387,-76.46970870701955,-145.18467826668538,-130.34516965273752,226.9316408820429,112.74163132794868,-77.77833741210232,27.628106822642724,-35.11700616213374,9.606071617334736,-30.44492596741217,-121.71777200309867,-96.67558746818426,0.6519227506460652,98.71722311853904,-56.31737206369344,-39.74139335160939,38.208758642202255,83.17650763703763,-14.570663886380318,-162.6809860742394,-43.43669730592209,-117.3715056391077,-11.117338880730957,-37.82451596827186,-86.42893928671258,143.34683690944382,-24.867371371035983,76.19507926662793,-51.77776813319988,-6.122038867608236,./emotion-fmri-neu/cp013_beta_anger_neutral_c0.nii.gz,13,anger,neutral,neutral,incongruent,1
-611.4519169723125,183.6087448410217,-107.47400851052228,6.098918279195477,-59.86355548392057,-192.00803423618967,142.83492604513222,275.6692230002553,-77.36611986433627,27.531589848092327,0.5245755507780699,60.37773695183504,319.778583657802,61.85203156929583,-4.304042849586772,105.97202406527651,-278.77819451696143,29.778386509879976,-177.27852469213164,-60.68282102892118,-32.39616412100733,7.159568128219852,-200.71043045142676,-21.906055538925628,160.05855716357013,-96.9533029526568,-21.523655581074728,-76.21990146967174,46.49041795059723,127.17505421546484,-59.63164584126461,205.3610161224065,6.563196228803965,-130.15428210670524,-80.53442799964279,-144.47887604755587,35.676310376214126,-65.93279822031138,81.27871965402953,7.192470648219585,77.46173485023917,-65.56794291802261,114.963614660477,204.8431310324023,-153.61011992918054,40.77204169272089,15.883421416991853,133.94268680447223,-43.66508688916335,-108.10856107849408,-93.88434782634712,./emotion-fmri-neu/cp028_beta_fear_congruent_c0.nii.gz,28,fear,congruent,congruent,incongruent,1
-581.548386746559,167.37744540491633,308.46856502548445,116.13171912651389,-135.38083795654182,152.89360059041198,189.74033335458995,101.03419130947285,-10.759155165277637,204.10086091642648,-217.8269166361876,46.17230474158451,72.96468040590958,-10.622893583395824,157.1577461850411,-82.21861004771624,25.616581849758685,64.6805808387972,-173.84781269720958,51.087540506713694,18.145285712554013,37.506717859860025,-18.43565726878913,-34.832885870726145,116.3462395432372,-166.66759264642857,-152.8131790157612,22.13553334520186,68.85217606150782,75.07763347073653,-14.707232667917324,31.425184111131724,46.877248947277415,-83.19884258577277,27.7166743236544,12.670329380286905,-67.10930821164519,-40.97203896614923,87.02711218140406,-92.54895712778313,32.468313764730546,180.80168278739208,56.47612899546931,-87.95299681153271,109.75279992544412,-45.22149770671033,-35.52758171994043,-14.723258497244826,13.065643543384828,24.959378365297688,111.80070639308644,./emotion-fmri-neu/cp013_beta_fear_incongruent_c0.nii.gz,13,fear,incongruent,incongruent,congruent,1
-569.2309666619939,49.78502075643702,-442.25894830011976,123.0116822125658,-187.9737340008984,43.13927172562747,272.32980965554043,-13.769540733319689,-238.8240108441747,25.16478295665525,-54.421244584115634,310.764628387128,-102.56256527958546,-112.87025100731816,35.77405615903679,146.2400967028793,43.99622067274338,-93.60472080612756,45.19919643218828,249.4061027039233,102.71741533875829,57.436811651841374,36.08338651608209,135.4991934721423,-144.0578075632695,60.58020370932002,-159.62410349850242,108.37801609267014,70.10154461440754,-105.02331382514171,-8.665224124336874,191.14817904682,-87.09784988553767,11.178205191811513,13.40330199926061,13.403793930293098,54.922817771779776,1.283387956819732,46.23559330463534,-72.67016731861149,75.47753884664566,60.06130814160169,32.23129166978747,106.60499994849376,46.31457696242843,-25.82712527346106,-259.0728101361027,5.317997317427291,58.76952711544276,-76.89568749288297,-4.12806295592018,./emotion-fmri-neu/cp022_beta_anger_congruent_c0.nii.gz,22,anger,congruent,congruent,neutral,1
